gvkey,sec_ajexm,sec_ajpm,sec_trfm_mean,sec_trfm_std,sec_trt1m_mean,sec_trt1m_std
175487,1.0,1.0,1.0,0.0,-2.962679088655683,57.73343391789355
175961,1.0,1.0,1.0,0.0,8.983156917444012,73.70336157299903
175983,1.0,1.0,1.0004067875406788,0.0017010196537872281,2.396272314472731,12.659178224153026
176161,1.0,1.0,1.0,0.0,31.339117945769104,196.77192052160837
176218,1.0,1.0,1.0,0.0,-3.411893587779522,31.7612803583913
176378,1.0,1.0,1.0,0.0,3.6972003787029313,16.776911491361393
176554,1.0740740740740742,1.037037037037037,1.0,0.0,11.415118972761034,55.6623257795879
176933,1.0,1.0,1.0,0.0,-5.332219250154793,25.850958850387233
177104,1.0,1.0,1.0,0.0,2.706922706922708,39.5003676854849
177268,1.0,1.0,1.0,0.0,4.43160253573284,64.80792808076819
177312,1.0,1.0,1.0,0.0,-5.363904811533784,16.413199279835634
177452,1.121212121212121,1.121212121212121,1.0,0.0,73.03279779379676,347.82749699577914
177602,1.0,1.0,1.0,0.0,-2.6809284439026215,33.35565602981486
177674,1.0,1.0,1.1626676257327753,0.11082226909569398,2.4691834478624126,13.881300934633062
177795,1.0,1.0,1.0009216589861754,0.0042235720690843035,12.592305034720626,60.59996886488719
177853,0.112,0.112,1.0,0.0,-7.256957013769219,67.09043410869495
177858,1.0,1.0,1.0,0.0,8.338238687003626,66.92938278291393
178317,1.0,1.0,1.0,0.0,52.83398583331931,220.96366161800174
