gvkey,tic,curncd,ceoso,cfoso,currtr,src,auop,acominc,acominc_std,act,act_std,ao,ao_std,aoloch,aoloch_std,aqc,aqc_std,at,at_std,bkvlps,bkvlps_std,caps,caps_std,capx,capx_std,ceq,ceq_std,ceqt,ceqt_std,ch,ch_std,chech,chech_std,ci,ci_std,cibegni,cibegni_std,cogs,cogs_std,cshpri,cshpri_std,dcpstk,dcpstk_std,defrev,defrev_std,dilavx,dilavx_std,dlc,dlc_std,dltr,dltr_std,dltt,dltt_std,dp,dp_std,dpact,dpact_std,dvc,dvc_std,dvt,dvt_std,ebit,ebit_std,epsfi,epsfi_std,epsfx,epsfx_std,epspi,epspi_std,esopct,esopct_std,esubc,esubc_std,fincf,fincf_std,fopo,fopo_std,fyear,fyear_std,gdwl,gdwl_std,gp,gp_std,icapt,icapt_std,intan,intan_std,intpn,intpn_std,invch,invch_std,invt,invt_std,ivncf,ivncf_std,lct,lct_std,lse,lse_std,lt,lt_std,mii,mii_std,msa,msa_std,ni,ni_std,nopi,nopi_std,np,np_std,oancf,oancf_std,opeps,opeps_std,pi,pi_std,pnca,pnca_std,ppegt,ppegt_std,prca,prca_std,pstk,pstk_std,re,re_std,rect,rect_std,revt,revt_std,seq,seq_std,siv,siv_std,spce,spce_std,sppiv,sppiv_std,sstk,sstk_std,teq,teq_std,tot_tax,tot_tax_std,tstk,tstk_std,wcap,wcap_std,xacc,xacc_std,xint,xint_std,xopr,xopr_std,xsga,xsga_std,rest_count,rest_sum_diff,rest_count_of_diffs,rest_a_sum_diff,rest_a_count_of_diffs
2435,BF.B,USD,Y,Y,1.0,5,1.0,2011.0,-187.2,1850.0,63.6,-26.2,0.0,3660.2,11.76052,63.0,70.4,1936.8,637.4,355.6,19.4,545.8,556.8,840.6,172.6558,0.0,556.4,93.2,132.6,701.8,53.0,487.2,397.6,397.6,829.0,3.258,3.258,3.278,0.0,,-513.8,12.6,629.0,1883.6,2638.6,1299.4,30.2,-56.2,743.8,-24.8,538.2,3660.2,1723.4,0.0,0.0,556.8,9.92,40.6,554.8,3.2459999999999996,816.6,9.49,934.4,0.13,0.0,2532.6,501.2,2724.2,1936.8,0.0,558.4200000000001,-7.6,,1936.8,686.8,1311.8,291.0,28.8,1842.2,1001.6,-187.2,1302.0,1.5811388300841898,37.69217425408091,244.01639289195305,24.151604501564695,37.48599738569057,0.0,278.5349170211879,3.054142630428383,12.884098726725126,39.24665590849748,186.29465907534762,187.05694320179617,149.90430280682406,248.34109607553881,127.13850714869984,79.66304036377223,33.30615558721839,37.243702268974296,0.0,79.95498733662586,120.63664451566946,125.52011790944111,269.48599221480885,4.3011626335213125,30.219199195213633,376.57841148955947,376.57841148955947,95.8410141849511,0.46294708120907296,0.46294708120907296,0.46590771618422455,0.0,,160.94781763043574,4.505552130427524,20.940391591371924,184.02798700197755,233.50867221583016,20.659138413786767,3.0331501776206204,49.17011287357392,106.08345771136987,131.83398651334184,113.28592145540416,278.5349170211879,298.4205086786094,0.0,0.0,79.66304036377223,6.628121905939872,82.44877197387478,53.76988004450076,0.366578777345334,101.02128488590907,5.985649505275095,81.76979882572783,0.2906888370749727,0.0,236.34149022124745,60.04748121278694,206.2551817530896,186.29465907534762,0.0,85.60240650822848,16.994116628998402,,186.29465907534762,144.05797444084794,227.05219664209375,38.39270764090493,2.280350850198276,119.96332772976913,93.45747696145024,37.69217425408091,129.68423188653273,,,,,
2606,CAGAQ,USD,Y,Y,1.0,5,1.0,2009.5,0.0,46.78,6.8870000000000005,0.313,0.0,88.966,7.5936,3.56,3.019,35.052,35.052,1.621,0.062,1.4164999999999996,0.9854999999999999,284.83500000000004,4.6165,0.0,0.9854999999999999,5.906000000000001,85.5505,20.6565,4.8335,77.61250000000001,0.0,0.0,3.0335,0.21500000000000002,0.21500000000000002,0.21500000000000002,0.0,0.0,-3.1805,0.0,0.0,23.759500000000003,55.7085,0.0,1.4865,-2.4045,29.0275,-2.8845,33.2575,88.966,53.914,0.0,0.0,0.9854999999999999,0.119,0.0,6.127,0.21500000000000002,1.7165,0.0,111.6695,0.0,0.0,26.916000000000004,15.8255,308.59450000000004,35.052,0.0,0.9854999999999999,-0.041999999999999996,0.0,35.052,0.04,13.5225,5.7395,1.436,300.7275,15.8925,0.0,0.731,0.7071067811865476,0.0,3.915957354211098,0.8626702730475884,0.07353910524340093,0.0,1.904945668516551,0.08669129137347059,0.05656854249492385,0.7594326829943521,0.40022243815158765,0.40022243815158765,0.3549676041556467,0.7976164491784256,2.8036783874046605,2.194152342021857,4.853580946064425,0.0007071067811861557,0.0,2.194152342021857,4.555181884403739,5.253096277434863,6.189305655725851,0.48295393155041183,3.413204432787469,0.0,0.0,3.218042961179978,0.4737615433949869,0.4737615433949869,0.4737615433949869,0.0,0.0,2.3963848814412096,0.0,0.0,2.7273108550365173,6.589528093877438,0.0,0.15061374439273476,4.978738846334481,4.189607678530292,0.8874190103891172,8.494473762394,1.904945668516551,2.305168106668141,0.0,0.0,2.194152342021857,0.06788225099390854,0.0,2.306582320230517,0.4737615433949869,2.911158618145016,0.0,2.2648630201405138,0.0,0.0,0.4002224381515864,0.07990306627407955,2.1262700910279317,0.40022243815158765,0.0,2.194152342021857,0.004242640687119281,0.0,0.40022243815158765,0.0565685424949238,4.578516408182896,0.07707463914933367,0.23900209204105288,4.861359120657514,0.00777817459305148,0.0,0.7170062761231593,,,,,
2663,CPB,USD,Y,Y,1.0,5,1.0,2011.5,-626.0,1910.5,223.25,3.0,451.5,6997.75,3.2337,340.75,311.5,1032.25,-1696.5,351.5,87.5,752.75,714.75,4437.5,324.25,0.0,771.0,1046.75,275.0,2230.0,292.75,3250.75,374.5,374.5,1297.75,2.1725,2.355,2.1925,0.0,0.0,-234.75,35.0,2090.5,3351.0,3263.25,2728.75,124.75,-5.75,782.5,-759.5,2351.5,6997.75,5964.5,-7.333333333333333,0.0,720.25,5.5,596.25,1084.5,2.505,1117.75,13.8125,5386.0,0.0,0.0,6699.25,565.0,7788.5,1032.25,0.0,785.7875,0.0,107.5,1033.25,6025.75,-441.0,572.75,123.25,6198.0,1760.5,-626.0,754.5,1.2909944487358056,161.1645122227595,237.05062750391528,200.78076767127538,12.110601416389967,903.0,915.5014563978949,0.5250361384387426,15.107944929738125,27.718826333979827,148.94378134047759,273.41116777971354,96.05033402683546,173.2445285331305,292.44529402949877,180.15433198603174,170.2341524684946,11.67261752992876,0.0,60.09437022994196,579.7150880676933,340.34296427770227,299.8366221794796,69.07182252312926,181.58813287216768,4.041451884327384,4.041451884327384,71.40203078344481,0.48835608593183993,0.1234233905438241,0.48835608593183993,0.0,0.0,992.5178000083089,154.09304548443018,163.16351716401962,68.66828477057898,443.59243681559764,404.426651775902,12.093386622447824,105.56001452570318,97.74285992678271,930.0188170139354,621.4394580327195,915.5014563978949,785.3485425805113,3.7859388972001824,0.0,177.163530859674,2.516611478423583,459.58776818652024,56.60683115431681,0.04654746681256306,121.9135622753542,8.694382765134431,258.1653217094298,0.0,0.0,3678.9967269170907,51.24451190127584,176.59841448891882,148.94378134047759,0.0,52.04910141715542,0.0,24.11776661854631,146.4453823102661,3789.373156165366,439.98409062146783,11.586630226256473,10.372238588334408,160.86847629870405,17.310882896798365,161.1645122227595,65.28654787422393,4.0,1446.0,13.0,688.0,2.0
2710,STZ,USD,Y,Y,1.0,5,1.0,2011.0,233.56,2384.96,62.120000000000005,-77.14,978.4200000000001,8862.4,15.788760000000002,1762.14,110.16000000000001,3129.16,-1565.3600000000001,106.78,10.159999999999991,685.3,686.9399999999999,1961.56,201.07980000000003,0.0,686.9399999999999,408.17999999999995,643.8599999999999,3697.2599999999998,129.26,764.5799999999999,0.0,0.0,653.1200000000001,3.414,3.414,3.5480000000000005,0.0,-14.0,326.9,-169.6,3338.4799999999996,1441.42,6826.42,4694.5199999999995,238.93999999999997,32.440000000000005,1569.68,-952.2,1187.74,8862.4,5733.24,0.0,0.18,686.9399999999999,208.56,178.0,637.68,2.414,812.6,19.38625,2221.7599999999998,0.0,0.0,2594.7,573.5,3402.9800000000005,3129.16,21.939999999999998,409.62750000000005,0.0,85.33999999999999,3129.16,1230.34,1197.22,244.9,245.33999999999997,2620.6000000000004,659.0400000000001,233.38000000000002,1338.6200000000001,1.5811388300841898,201.6903641724116,314.03446148472295,26.07962806483252,134.72220678121332,2070.9943232660007,3066.8724900132383,5.91807997563399,249.75239338192523,65.85816578071395,1042.4664925070736,1585.0583973469245,128.74795920712683,186.70185590936154,694.9585419289413,722.4125158107381,485.3897949071446,15.673235409448802,0.0,722.4125158107381,320.0435001683365,557.7456974284966,1537.5075164043915,22.3224774610705,110.56042239427276,0.0,0.0,290.2202646267142,3.6782237561083746,3.6782237561083746,3.8820638840699155,0.0,20.600121358865827,1947.7698875893939,626.3631893717893,1570.8534931686027,409.19553638816734,2559.7417334567176,2618.403855786956,66.35136019706,107.4538645186854,230.5881003000805,2195.7555453647387,563.8893269073286,3066.8724900132383,2047.3739699918037,,1.1233877335986895,722.4125158107381,63.78085919772483,181.97209950978748,172.6620745850113,0.7071279940717946,786.0015807872146,37.95363210001559,431.2465454934102,0.0,0.0,1139.501781481714,109.56146676637735,877.599798883295,1042.4664925070736,23.703754976796397,170.06667351855467,,58.28776029322108,1042.4664925070736,469.6675664765451,436.77478407069236,49.734143201627596,58.86614476929842,609.808285447156,127.08758003833417,201.6694002569552,260.3578057212804,2.0,80.09999999999985,2.0,-12.300000000000182,0.0
2807,CASY,USD,Y,Y,1.0,5,1.0,2011.0,0.0,306.8778,12.922,0.7718000000000006,51.962,1810.405,14.89822,0.0,239.7228,611.2834,514.2492,86.01580000000001,-4.8108,114.703,114.703,4927.8986,41.6014,0.0,114.703,22.508799999999997,23.2794,601.6174,99.08720000000001,871.9796,22.723399999999998,22.723399999999998,216.237,2.774,2.774,2.8,0.0,0.0,10.005599999999998,5.443,97.0342,998.7466000000001,1212.9008,97.0342,30.784000000000002,-16.1956,169.85840000000002,-288.992,320.5436,1810.405,1199.1216,0.0,0.0,114.703,0.975,11.940000000000001,274.1756,2.9,179.599,0.0,2265.5506000000005,0.0,0.0,583.7572,38.72,5926.645200000001,611.2834,0.0,114.703,1.6480000000000001,3.2620000000000005,611.2834,0.0,-13.6658,86.856,30.762999999999998,5611.321,683.4224,0.0,851.7706000000001,1.5811388300841898,0.0,42.37032801029514,2.3200635767150874,22.090417757480278,35.035095026273304,347.2406753672443,3.062940853493584,0.0,73.97795209520197,166.83872127087287,175.91321350938932,47.92599971518592,61.42158701710662,14.333309370135014,14.333309370135014,1068.9759795455188,5.481733603523615,0.0,14.333309370135014,30.82619790373117,26.5246973649088,262.7678655330594,23.073858340121614,140.49885942882247,4.056251385207776,4.056251385207776,17.918262680851623,0.5219961685683143,0.5219961685683143,0.5325880208941992,0.0,0.0,58.03090984380651,4.929630817819931,25.27685634528155,172.43098890657683,226.39413540482883,25.27685634528155,10.71326215491808,6.520424395696954,30.580699261135273,68.83600404947981,61.186422360683935,347.2406753672443,381.2116310217987,0.0,0.0,14.333309370135014,0.2746916453043303,26.36452161523133,38.56846678700101,0.42178193417926285,19.805540752526813,0.0,440.89977302421016,0.0,0.0,144.37761056064062,15.247532718443335,1232.969609397855,166.83872127087287,0.0,14.333309370135014,2.1844028932410797,1.2702810712594281,166.83872127087287,0.0,71.53204243693871,15.600736713373506,11.426406106033514,1197.1567383110287,133.70176815135991,0.0,150.57203007962673,,,,,
2812,DOLE,USD,Y,Y,1.0,5,4.0,2011.0,-79.58433333333333,2151.097,211.36799999999997,-58.237,32.03366666666667,4252.2773333333325,8.514033333333332,787.93,91.81066666666668,756.936,-173.87199999999999,128.02466666666666,-9.363666666666669,-58.029,-43.31333333333333,5410.412333333334,87.63666666666666,0.0,0.1383333333333319,86.50233333333334,1050.0676666666666,1572.6943333333331,94.65333333333332,1028.9943333333333,0.0,0.0,167.46633333333332,-0.5299999999999999,0.003333333333333336,-0.5299999999999999,0.0,-6.6593333333333335,-0.13833333333333342,88.947,366.00499999999994,710.6403333333333,2355.2713333333336,930.808,139.3,-60.25933333333334,602.0746666666666,-76.07766666666667,1254.2169999999999,4252.2773333333325,3469.7003333333328,2.8976666666666664,0.0,-46.74266666666667,-10.066666666666668,26.551,66.014,0.3933333333333333,13.259333333333336,6.488666666666667,1876.5439999999999,-1.8996666666666666,0.0,-31.083,633.5616666666666,6121.0526666666665,756.936,0.35033333333333333,-8.767999999999999,,0.6070000000000001,782.5769999999999,0.0,896.88,444.9666666666667,106.19966666666666,5858.933,448.5206666666667,-79.58433333333332,214.04833333333332,1.0,23.730785160490022,515.9432329743261,67.49755051111113,14.239830511631803,41.58838927312926,20.559168765622356,0.7111992430629648,11.878075138674523,12.4289516988897,61.31569339899854,281.9906214451112,39.5904163192727,52.51841834378995,56.33382411127439,92.38431512076785,1388.5085404189394,0.19510082863312994,0.0,37.96604238439046,82.28123617407151,193.0172635733222,64.64064197030643,25.514729360377963,182.41230271649252,0.0,0.0,101.60013737359478,1.0470434565957614,0.43500957843860555,1.0470434565957614,0.0,0.988000674763602,29.432494701151874,34.57547814564536,79.90482718209206,244.1713336498233,119.29777174923807,343.1877339431,18.207416071480335,45.061258441518625,315.61881502903674,6.423417262900905,204.2731262232015,20.559168765622356,41.57057589609911,1.407356505414791,0.0,92.0619029910491,31.49531803829473,6.202777039359062,73.48500745730384,0.6185736280616345,34.28547052810174,7.647920588848535,319.07505075295364,0.7031538475563747,0.0,72.35938438792857,126.3897242711342,1631.6565050332542,61.31569339899854,0.6067951329182967,41.98047140040235,,0.7965795628811978,60.67146687694301,0.0,319.70037439921776,42.907807032442655,82.09781897427807,1508.2622756758851,119.98604959466466,23.73078516049001,62.32894002253956,3.0,4171.0030000000015,11.0,3850.799000000001,2.0
2911,3089B,USD,Y,Y,1.0,5,1.0,2011.5,-34.115,473.815,105.533,12.937999999999999,0.0,921.43075,208.23865,0.0,9.9825,175.9375,120.85225000000001,7.79025,-0.4919999999999999,3.638,0.6684999999999999,3479.032,,0.0,0.6684999999999999,5.40475,33.4225,219.77575,20.6,135.2055,0.0,0.0,15.0315,,,,0.0,0.0,-6.81675,-5.116250000000001,38.70925,335.13550000000004,395.71324999999996,55.08525,11.32775,1.6759999999999997,255.04674999999997,-25.909750000000003,298.5165,921.43075,745.49325,0.0,1.4440000000000002,0.6684999999999999,0.0,0.0,32.2345,,0.9487500000000004,0.9597500000000001,313.81725,-0.9915,0.0,44.6055,193.06650000000002,3814.1675,175.9375,57.9105,0.636750000000001,0.017250000000000015,2.0825,175.9375,0.0,175.2985,38.4165,12.307,3778.536,299.504,-35.559,0.28024999999999967,1.2909944487358056,20.008452197342333,13.835478138948917,8.32023573383992,4.681140530540251,0.0,6.033058780585521,15.631965270880055,0.0,2.167258560178427,14.367262056494964,19.51466254512233,2.8007586323470766,4.708248435812764,21.57005812076855,12.759592848781136,69.09062703917705,,0.0,12.759592848781136,3.956425269945923,17.73835870836608,15.790300659476568,1.267543556122103,13.113151477301969,0.0,0.0,16.396353283581078,,,,0.0,,23.26781283769491,6.727116587612655,0.5755000000000011,27.56162078567465,29.643928556282795,6.781657927822666,0.2570141046713189,14.501038468560335,8.89721388506911,6.257377479157437,9.55466331170283,6.033058780585521,14.368285478209717,0.0,1.2876824142621504,12.759592848781136,0.0,0.0,26.315384530726504,,20.17381116489065,4.20058744899647,7.19717497239946,3.3449322364835234,0.0,13.865322078240137,9.993875507863134,96.4488188298162,14.367262056494964,20.638436463711752,14.590264045474523,0.4246271894262071,1.3599530629155305,14.367262056494964,0.0,21.762261042149696,4.2466728545219175,0.5630518034189509,80.0865523667989,11.167217528701286,20.25971037963442,7.4535331834417065,4.0,159.15199999999953,5.0,152.04899999999952,4.0
3026,CHD,USD,Y,Y,1.0,5,1.0,2011.5,5.47675,863.57025,86.419,-8.42,163.34975,3605.1485000000002,18.003375,311.8505,70.50825,2068.02225,-31.357999999999997,320.1255,12.439750000000004,328.65675,331.12350000000004,1507.88725,123.23275000000001,0.0,331.12924999999996,126.475,195.6255,492.84324999999995,77.80324999999999,427.16325000000006,107.78474999999999,107.78474999999999,536.22725,2.7775,2.7775,2.83,0.0,2.60575,-171.206,7.24875,1040.4402499999999,1355.79275,2561.0330000000004,2099.38025,18.65625,1.663,222.20024999999998,-286.662,551.873,3605.1485000000002,1536.95875,-0.00575,0.0,331.12924999999996,9.562,125.05,472.3705,2.935,513.289,4.359999999999999,965.76925,-0.1115,0.0,1833.8755,282.23875000000004,2863.6800000000003,2068.02225,1.0095,335.72925000000004,-0.25925,23.26625,2068.18975,205.80725,311.69725000000005,175.58575000000002,20.166000000000004,2249.6495,741.76225,5.47675,571.96625,1.2909944487358056,7.317537991018565,205.04502157717295,11.07479318091313,11.58977710455785,325.9669387636063,669.4979037624638,5.592675509017724,33.699745810119495,6.033755512393035,176.55066198379632,300.064719001307,133.71190897223775,184.26356120219933,52.23260809988976,53.12787286977207,130.57909014686592,34.85383896000553,0.0,53.11915306412558,106.4232861423351,390.5180109388895,271.78405683357636,9.325236846858092,35.352618982427124,48.76226064881871,48.76226064881871,69.4165136710999,0.7036748775772326,0.7036748775772326,0.7114773362518304,0.0,2.0154732074627044,340.80161405721066,7.942512590484198,205.1065325148129,128.9778511098577,425.1135200029908,402.8354278034434,10.699267400932957,15.307257842823013,28.174021135022006,306.14594108474904,162.62613970699792,669.4979037624638,533.7034836619644,0.0115,0.0,53.11915306412558,3.2842517158910542,105.87040820424437,46.50171051692619,0.7985612061701971,76.10506214438037,8.692450747631533,94.96049414844398,0.35902506876261436,0.0,279.936197732626,43.460230934921036,258.9145475506028,176.55066198379632,0.8605972732159142,48.02802191342746,0.5185,5.538280983301589,176.51806315572927,171.806355170339,128.61773424992114,39.839442084237746,8.798156473564978,180.88002266972444,50.671067684133064,7.317537991018566,138.8011679450741,4.0,53.117000000000004,6.0,3.7800000000000002,2.0
3121,CLX,USD,Y,Y,1.0,5,1.0,2011.5,-346.0,1299.75,118.25,5.25,28.0,4346.0,0.0049499999999999544,635.75,204.25,2.0,-1872.25,228.0,23.25,563.25,568.25,2924.25,134.72449999999998,0.0,500.5,620.5,437.0,1997.5,176.5,1788.75,316.0,316.0,976.25,4.1625,3.6799999999999997,4.2125,0.0,,-697.5,98.25,1234.25,2539.75,1999.5,1874.25,133.0,-11.25,381.75,-4.75,1551.75,4346.0,4344.0,,0.0,568.25,28.25,333.0,726.0,4.365,783.0,2.1125,2818.75,-1.4625,0.0,897.5,556.25,5464.0,2.0,0.0,562.4,0.0,,2.0,1690.25,-252.0,394.75,127.25,4311.25,1387.0,-346.0,420.5,1.2909944487358056,65.27378238363904,131.13955670709478,46.234006243600966,13.225606476327151,44.24929377967517,161.73641107266684,1.0211372826412715,18.355289882392658,16.540354691884126,133.9278412678509,266.8225065469553,95.5754501253678,119.26266529527727,119.92879832078142,26.399179280172074,116.55149076695679,4.582157897759535,0.0,145.54380783805266,401.72337082458455,367.98007192419175,285.1414853483559,5.066228051190221,53.79203782469424,24.603522782994585,24.603522782994585,84.14422142963829,0.12971121771072872,1.076878204193337,0.13889444433333792,0.0,,309.17147345769143,138.7116313315746,277.774938874382,99.9745801024774,392.56464435809806,289.9199602189083,11.19523708249778,18.154430129677255,11.14674840480397,378.1361086522506,399.0817585407782,161.73641107266684,162.03497564826347,,0.0,26.399179280172074,19.276496915501358,108.8883219939892,90.9761873605762,0.1821171783953029,156.5545698257746,7.60574070466951,73.4274017879792,0.32499999999999996,0.0,266.1935386142947,26.335970332101542,167.8153747426022,133.9278412678509,0.0,32.13144876907982,0.0,,133.9278412678509,302.9129412884171,438.9115324679147,23.428970670233607,7.932002689527196,153.78854530382512,39.740827033836815,65.27378238363904,30.18277654557314,1.0,304.0,2.0,3.0,1.0
3138,COKE,USD,Y,Y,1.0,5,1.0,2011.5,-74.23875,264.25975,29.924249999999997,-1.6465000000000007,0.0,1307.1055000000001,15.878599999999999,106.91475,53.507,146.44375000000002,-480.53075,39.6975,-1.5022499999999988,30.92925,33.7815,877.33875,9.214250000000002,0.0,29.889249999999997,44.902249999999995,66.91850000000001,489.12750000000005,60.3835,663.04,9.213,9.213,89.3925,3.23,3.23,3.245,0.0,,-48.8985,6.681749999999999,102.04899999999999,705.5617500000001,697.88225,626.9745,33.116,-1.2510000000000003,64.73474999999999,-49.4345,226.09575,1307.1055000000001,1098.35075,3.8922499999999998,0.0,29.889249999999997,0.0,0.0,96.83075,3.4924999999999997,52.5835,1.9875000000000003,1026.837,0.41600000000000004,0.0,87.87549999999999,131.26025,1582.9005,146.44375000000002,0.0,32.1575,0.60525,0.0,208.75475,61.254,38.164,96.21575000000001,33.961749999999995,1433.1245,555.78575,-74.6965,163.95075,1.2909944487358056,16.62990814516625,33.74089140666953,5.082613787872011,14.745782233122348,0.0,38.468845728286055,3.215467757574314,1.7824777464716572,6.240479842661674,30.068452186912875,30.484339458974677,37.78954548990148,55.54239313278342,25.244769509411913,3.850991603903249,46.46262865554785,0.028028259548772378,0.0,4.152371400778111,54.0930181346601,69.6166705155214,61.5381235901779,1.7201601669612026,33.84592248213461,0.027892651361962048,0.027892651361962048,4.238153725385611,0.4577481112285811,0.4577481112285811,0.46169975814014313,0.0,,44.64282225621494,6.386656943712154,0.0,12.870153077955187,45.896218154839985,0.5153002361084023,3.302618557044294,4.938232949817846,1.9155833532721374,5.5355504092486925,53.75935066804657,38.468845728286055,65.0393182179057,0.5170115246942436,0.0,4.152371400778111,0.0,0.0,10.844099881963459,0.41724293483133607,6.959090769154643,6.166349406253266,26.165845537010053,0.468563051609208,0.0,28.60356263941026,5.755077142546967,56.3995785179288,30.068452186912875,0.0,7.450697260435876,0.47071886514139194,0.0,34.66247376606772,0.0,34.38204037963231,3.9783726467824234,3.060684604790241,60.09521396639403,15.514590925426715,17.382633718743552,1.9316986264252904,1.0,0.275,2.0,0.41600000000005366,1.0
3144,KO,USD,Y,Y,1.0,5,1.0,2011.5,-2742.5,27177.0,2961.0,-667.5,,82281.0,10.594725,11231.0,2616.25,32150.25,4768.75,10044.0,848.25,8893.0,9551.25,15281.0,3382.5,0.0,9496.0,15021.75,28305.0,15396.75,1743.5,8566.5,4483.0,4483.0,10717.0,3.1550000000000002,3.1550000000000002,3.2025,0.0,-391.75,-3197.75,-389.5,12112.75,28857.75,47858.25,27381.5,516.75,-164.0,3070.75,-5636.75,24605.75,82281.0,49819.5,55.25,230.75,9496.0,1222.25,13542.25,10048.25,2.8325,12242.0,-66.3,23343.75,-19.012500000000003,0.0,52890.75,4745.5,44138.75,32150.25,4128.5,8372.65,-408.25,1513.0,32461.5,33291.5,2571.25,6614.5,401.5,31678.25,16397.25,-2955.5,9072.75,1.2909944487358056,923.8205092621258,4513.71738887878,685.3967221009061,353.7923119571707,,7494.9399374956065,3.6523253573351506,911.512662190347,307.9332990546275,1006.14159871594,855.7917873719831,2053.218124473546,3680.434972028895,1612.7725609438342,1553.4480733731225,2788.971255977133,1254.9458155633652,0.0,1555.9582256603164,4018.7364826107555,12505.98968494697,2544.3916594476304,292.2573067236016,1302.3083352263395,389.2103116139996,389.2103116139996,763.2854424569268,1.5159705362132427,1.5159705362132427,1.5293217450883254,0.0,208.65182322072658,663.8259686594572,2064.741872486728,300.94559308951494,3258.4330973644373,3360.7922057157903,346.68092919378574,72.50459755537346,269.6726410545447,292.8974507684672,3936.657243144239,4393.107584614791,7494.9399374956065,6505.063796766331,11.354147553500733,84.29066773176416,1555.9582256603164,136.20174986639,4038.915314371752,631.4472134179813,0.9011242977525353,1344.3119677614518,98.63879392341872,1365.0153540040005,28.270018718305327,0.0,4524.924852046349,220.92909873230067,6045.824585337114,1006.14159871594,5816.183771741284,339.40182920347814,292.2651478823068,142.99883449408486,1009.7235595283828,4868.590932360889,990.89668987236,523.7337109638829,9.036961141150638,4995.287804521377,2209.5799563114556,970.3506239155687,1039.2460007139791,1.0,358.0,1.0,0.0,0.0
3170,CL,USD,Y,Y,1.0,5,1.0,2011.5,-2415.5,4377.5,338.5,49.25,249.5,12791.5,4.384425,1197.5,580.5,2386.0,-1404.0,803.5,90.5,2386.75,2477.0,6557.5,595.75,0.0,2336.75,550.25,5428.25,4230.0,415.25,3837.25,1129.5,1138.0,3938.5,4.195,4.195,4.2575,58.25,,-2077.25,240.0,2498.25,10143.25,6801.0,3790.0,80.75,-64.5,1334.75,-906.5,3912.5,12791.5,10220.5,140.25,,2336.75,56.5,37.25,3126.75,4.5425,3664.5,30.875,7658.75,13.1625,0.0,13805.25,1647.25,16700.75,2386.0,251.0,2336.2875000000004,-64.25,353.0,2571.0,13533.0,465.0,1802.75,82.0,12347.0,5789.5,-2415.5,2275.25,1.2909944487358056,213.95560287124997,465.2236021527714,49.08835571361773,37.78337376854181,477.84411684146534,1178.4853273022395,1.288003947651818,246.42848861282252,60.75360071633616,207.37405816543207,596.0743801461917,212.47352776287215,212.91860729709214,177.37037520397814,142.63005760825214,368.5055404377706,223.43778403245346,0.0,134.45290377427085,271.4533416015848,1436.9466181223759,965.4018161712079,27.280945731407485,345.41026331016866,103.33924714260309,89.24498118475162,158.91612043255193,1.2615466697669178,1.2615466697669178,1.2704165983382512,29.432125305522877,,591.8430957610302,222.38854886586824,121.5959840345615,466.8778391256827,794.7624383004857,398.2269034943102,26.043233286210835,58.33523806414096,85.30875297021595,229.26622080018677,371.75753747122155,1178.4853273022395,1335.246419205084,28.22971247934819,,134.45290377427085,49.14264950122246,18.20942979154848,153.95535067025114,1.145232872970966,203.53623755980163,36.88236932013271,528.4287243012691,2.8270641426516425,0.0,1424.0302840880877,30.081832834231804,807.9345579934057,207.37405816543207,126.11106216347557,144.5428735416128,98.04208280121347,96.85384177546426,178.32741423198692,1882.1280509040823,366.06192554448126,144.62681862872694,26.25515822335362,638.8098308573531,285.8641868673536,213.95560287124997,242.40101072396538,2.0,469.55,7.0,33.55,5.0
