,gvkey,fyear,datafmt,tic,conm,at,capx,cogs,cshfd,cshpri,dltt,dp,epsfi,epsfx,epspi,epspx,ib,ibmii,mii,ni,nopi,pi,ppent,reuna,sale,seq,teq,txt,wcap,xido,xint,xsga,cshtr_c,at,adjex_f
1132,29517,2010,STD,MED,MEDIFAST INC,94.059,12.055,60.383,14.573,14.082,4.855,4.991,1.35,1.35,1.39,1.39,19.611,19.611,0,19.611,0.163,31.692,30.589,42.117,257.552,71.956,71.956,12.081,44.706,0,0.111,160.538,199719918,94.059,1
1133,29517,2011,SUMM_STD,MED,MEDIFAST INC,105.665,14.273,66.669,14.198,13.965,4.251,7.48,1.31,1.31,1.33,1.33,18.541,18.541,0,18.541,0.298,27.68,38.852,60.658,298.189,73.402,73.402,9.139,43.73,0,,196.658,117560167,105.665,1
1134,29517,2011,STD,MED,MEDIFAST INC,105.665,14.273,66.669,14.198,13.965,4.251,7.48,1.31,1.31,1.33,1.33,18.541,18.541,0,18.541,0.4,27.68,38.852,60.658,298.189,73.402,73.402,9.139,43.73,0,0.102,196.658,117560167,105.665,1
1135,29517,2012,SUMM_STD,MED,MEDIFAST INC,130.251,11.383,78.555,13.74,13.722,3.809,10.688,1.16,1.16,1.16,1.16,15.876,15.876,0,15.876,-3.307,24.458,40.109,76.534,356.706,90.786,90.786,8.582,59.826,0,,239.698,54468068,130.251,1
1136,29517,2012,STD,MED,MEDIFAST INC,130.251,11.383,78.555,13.74,13.722,3.809,10.688,1.16,1.16,1.16,1.16,15.876,15.876,0,15.876,0.396,24.458,40.109,76.534,356.706,90.786,90.786,8.582,59.826,0,,239.698,54468068,130.251,1
1137,29517,2013,SUMM_STD,MED,MEDIFAST INC,132.65,11.606,78.086,13.818,13.774,0.474,11.382,1.73,1.73,1.74,1.74,23.969,23.969,0,23.969,0.597,34.187,40.336,97.7,356.886,98.416,98.416,10.218,64.853,0,,233.828,47341587,132.65,1
1138,29517,2013,STD,MED,MEDIFAST INC,132.65,11.606,78.086,13.818,13.774,0.474,11.382,1.73,1.73,1.74,1.74,23.969,23.969,0,23.969,0.597,34.187,40.336,97.7,356.886,98.416,98.416,10.218,64.853,0,,233.828,47341587,132.65,1
1139,29609,2010,SUMM_STD,HAIN,HAIN CELESTIAL GROUP INC,1198.087,11.428,622.477,41.514,40.89,225.004,18.772,0.69,0.92,0.7,0.93,38.191,38.191,0,28.619,-6.487,66.553,106.985,240.904,890.007,765.723,765.723,28.362,174.967,-9.572,9.8,165.918,102663292,1198.087,1
1140,29609,2010,STD,HAIN,HAIN CELESTIAL GROUP INC,1198.087,11.428,647.38,41.514,40.89,225.004,18.772,0.69,0.69,0.7,0.7,28.619,28.619,0,28.619,-2.232,57.614,106.985,240.904,917.337,765.723,765.723,28.995,174.967,0,10.1,171.057,102663292,1198.087,1
1141,29609,2011,SUMM_STD,HAIN,HAIN CELESTIAL GROUP INC,1333.504,11.49,764.585,44.537,43.165,229.54,24.124,1.23,1.32,1.27,1.37,58.971,58.971,0,54.982,-2.035,96.779,110.423,295.886,1108.546,866.703,866.703,37.808,200.383,-3.989,12.413,208.61,93544426,1333.504,1
1142,29609,2011,STD,HAIN,HAIN CELESTIAL GROUP INC,1333.504,11.49,785.855,44.537,43.165,229.54,24.124,1.23,1.23,1.27,1.27,54.982,54.982,0,54.982,0.24,92.29,110.423,295.886,1130.257,866.703,866.703,37.308,200.381,0,13,212.544,93544426,1333.504,1
1143,29609,2012,SUMM_STD,HAIN,HAIN CELESTIAL GROUP INC,1673.593,20.427,965.318,45.847,44.36,390.288,30.459,1.73,2.05,1.79,2.12,94.214,94.214,0,79.225,5.558,135.368,148.475,375.111,1378.247,964.602,964.602,41.154,245.999,-14.989,15.065,237.595,145596634,1673.593,1
1144,29609,2012,STD,HAIN,HAIN CELESTIAL GROUP INC,1673.593,20.427,965.318,45.847,44.36,390.288,30.459,1.73,2.05,1.79,2.12,94.214,94.214,0,79.225,-0.36,135.368,148.475,375.111,1378.247,964.602,964.602,41.154,245.999,-14.989,15.065,237.595,145596634,1673.593,1
1145,29609,2013,SUMM_STD,HAIN,HAIN CELESTIAL GROUP INC,2258.494,72.877,1229.338,47.572,46.176,653.464,40.095,2.41,2.52,2.48,2.59,119.793,119.793,0,114.656,-19.831,154.117,235.841,489.767,1734.683,1201.555,1201.555,34.324,301.042,-5.137,19.4,271.902,171804581,2258.494,1
1146,29609,2013,STD,HAIN,HAIN CELESTIAL GROUP INC,2258.494,72.877,1229.338,47.572,46.176,653.464,40.095,2.41,2.52,2.48,2.59,119.793,119.793,0,114.656,-2.564,154.117,235.841,489.767,1734.683,1201.555,1201.555,34.324,301.042,-5.137,19.4,271.902,171804581,2258.494,1
1147,29942,2010,SUMM_STD,RAH,RALCORP HOLDINGS INC,6804.9,104.7,2348.4,55.622,54.933,2464.9,111.4,3.74,1.35,3.79,1.37,75.6,75.6,,208.8,-55.9,113.6,773.1,1268.1,3061,2829.2,2829.2,38,249.9,133.2,107.8,323.9,122626964,6804.9,1
1148,29942,2010,STD,RAH,RALCORP HOLDINGS INC,6804.9,128.9,2848.9,55.622,54.933,2464.9,166.8,3.74,3.74,3.79,3.79,208.8,208.8,,208.8,0,314.1,1219,1268.1,4048.5,2829.2,2829.2,105.3,249.9,0,107.8,527.9,122626964,6804.9,1
1149,29942,2011,SUMM_STD,RAH,RALCORP HOLDINGS INC,6279.2,126.4,2893.8,55.726,54.812,2172.5,167.8,-4.32,2.26,-4.39,2.3,126.3,126.3,,-241.2,-8.7,192.2,783.2,1026.9,3787.2,2565.2,2565.2,65.9,322.8,-367.5,134,390.7,181412932,6279.2,1
1150,29942,2011,STD,RAH,RALCORP HOLDINGS INC,6279.2,126.4,2893.8,55.726,54.812,2172.5,167.8,-4.32,2.26,-4.39,2.3,126.3,126.3,,-241.2,0,192.2,783.2,1026.9,3787.2,2565.2,2565.2,65.9,322.8,-367.5,134,390.7,181412932,6279.2,1
1151,29942,2012,SUMM_STD,RAH,RALCORP HOLDINGS INC,4538.8,159.8,3334.6,56.146,55.15,1894.1,198.8,1.31,1.03,1.33,1.04,57.6,57.6,,73.4,-137.4,96.7,896.6,78.5,4322.2,1647.5,1647.5,39.1,593.4,15.8,127.5,427.2,157465188,4538.8,1
1152,29942,2012,STD,RAH,RALCORP HOLDINGS INC,4538.8,159.8,3334.6,56.146,55.15,1894.1,198.8,1.31,1.03,1.33,1.04,57.6,57.6,,73.4,0,96.7,896.6,78.5,4322.2,1647.5,1647.5,39.1,593.4,15.8,127.5,427.2,157465188,4538.8,1
1153,29962,2010,SUMM_STD,LMNR,LIMONEIRA CO,159.438,5.502,37.81,11.213,11.21,85.312,2.334,0.01,0.01,0.01,0.01,0.323,0.323,0,0.323,-2.875,0.251,121.695,15.044,54.284,52.096,52.096,-0.072,1.055,0,,11.014,3619898,159.438,1
1154,29962,2010,STD,LMNR,LIMONEIRA CO,159.691,5.502,38.134,11.251,11.21,85.312,2.334,0.01,0.01,0.01,0.01,0.366,0.366,0,0.323,2.889,0.294,121.695,15.044,54.284,52.096,52.096,-0.072,1.055,-0.043,5.717,10.694,3619898,159.691,1
1155,29962,2011,SUMM_STD,LMNR,LIMONEIRA CO,159.028,12.869,39.95,11.208,11.205,82.135,2.207,0.12,0.12,0.12,0.12,1.598,1.598,0,1.598,1.295,2.305,121.81,14.98,52.495,52.052,52.052,0.707,-0.337,0,,9.328,3857390,159.028,1
1156,29962,2011,STD,LMNR,LIMONEIRA CO,159.028,12.869,39.95,11.208,11.205,82.135,2.207,0.12,0.12,0.12,0.12,1.598,1.598,0,1.598,4.43,2.305,121.81,14.98,52.495,52.052,52.052,0.707,-0.337,0,3.135,9.328,3857390,159.028,1
1157,29962,2012,SUMM_STD,LMNR,LIMONEIRA CO,172.622,10.263,48.424,11.202,11.202,88.875,2.131,0.26,0.26,0.26,0.26,3.15,3.15,0,3.15,0.372,5.128,131.152,16.398,65.828,52.702,52.702,1.978,-2.217,0,,10.517,3156136,172.622,1
1158,29962,2012,STD,LMNR,LIMONEIRA CO,172.622,10.263,48.424,11.202,11.202,88.875,2.131,0.26,0.26,0.26,0.26,3.15,3.15,0,3.15,3.242,5.128,131.152,16.398,65.828,52.702,52.702,1.978,-2.217,0,2.67,10.517,3156136,172.622,1
1159,29962,2013,SUMM_STD,LMNR,LIMONEIRA CO,209.914,10.734,65.243,12.775,12.775,61.563,2.393,0.36,0.36,0.36,0.36,4.906,4.906,0,4.906,2.473,8.141,169.629,19.098,84.884,110.653,110.653,3.235,-1.078,0,,11.58,8323929,209.914,1
1160,29962,2013,STD,LMNR,LIMONEIRA CO,209.914,10.734,65.243,12.775,12.775,61.563,2.393,0.36,0.36,0.36,0.36,4.906,4.906,0,4.906,4.607,8.141,169.629,19.098,84.884,110.653,110.653,3.235,-1.078,0,1.864,11.58,8323929,209.914,1
1165,30443,2010,SUMM_STD,FDP,FRESH DEL MONTE PRODUCE INC,2517.7,70.8,3194.6,60.711,60.536,290.3,77.2,1.02,1.02,1.03,1.03,62.2,60.8,-1.4,62.2,-43.4,60.1,1033.1,1167.8,3552.9,1607.2,1631.5,-0.7,513.8,0,10.8,166.8,68614461,2517.7,1
1166,30443,2010,STD,FDP,FRESH DEL MONTE PRODUCE INC,2517.7,70.8,3193.1,60.711,60.536,290.3,78.7,1.02,1.02,1.03,1.03,62.2,60.8,-1.4,62.2,3.4,60.1,1033.1,1167.8,3552.9,1607.2,1631.5,-0.7,513.8,0,11.6,166.8,68614461,2517.7,1
1167,30443,2011,SUMM_STD,FDP,FRESH DEL MONTE PRODUCE INC,2504,79.4,3199.5,59.163,58.894,213.3,72.1,1.56,1.56,1.57,1.57,92.5,94.8,2.3,92.5,-20.4,100.5,1022.9,1206.8,3589.7,1689.4,1715.1,5.7,522.2,0,6.8,190.4,56314391,2504,1
1168,30443,2011,STD,FDP,FRESH DEL MONTE PRODUCE INC,2504,79.4,3198.1,59.163,58.894,213.3,73.5,1.56,1.56,1.57,1.57,92.5,94.8,2.3,92.5,-4.3,100.5,1022.9,1206.8,3589.7,1689.4,1715.1,5.7,522.2,0,8,190.4,56314391,2504,1
1169,30443,2012,SUMM_STD,FDP,FRESH DEL MONTE PRODUCE INC,2533.4,79.7,3009.4,58.122,57.937,123.5,69.2,2.46,2.46,2.47,2.47,143.2,145,1.8,143.2,-5.2,157.2,1024.6,1316.3,3421.2,1795.7,1831.4,12.2,563.5,0,3,177.2,50065692,2533.4,1
1170,30443,2012,STD,FDP,FRESH DEL MONTE PRODUCE INC,2533.4,79.7,3008.7,58.122,57.937,123.5,69.9,2.46,2.46,2.47,2.47,143.2,145,1.8,143.2,-0.1,157.2,1024.6,1316.3,3421.2,1795.7,1831.4,12.2,563.5,0,3.9,177.2,50065692,2533.4,1
1171,30443,2013,SUMM_STD,FDP,FRESH DEL MONTE PRODUCE INC,2589.2,159.5,3323.1,56.426,56.426,248.6,68.7,-0.61,-0.61,-0.61,-0.61,-34.4,-33.9,0.5,-34.4,-128.8,-16.7,1101.2,1185.8,3683.7,1713.1,1751.2,17.2,633,0,2.9,176.9,51198025,2589.2,1
1172,30443,2013,STD,FDP,FRESH DEL MONTE PRODUCE INC,2589.2,159.5,3322.3,56.426,56.426,248.6,69.5,-0.61,-0.61,-0.61,-0.61,-34.4,-33.9,0.5,-34.4,-5.1,-16.7,1101.2,1185.8,3683.7,1713.1,1751.2,17.2,633,0,3.4,176.9,51198025,2589.2,1
1173,30651,2010,STD,DAR,DARLING INGREDIENTS INC,1382.258,24.72,531.648,83.243,82.854,707.03,31.908,0.53,0.53,0.53,0.53,44.243,44.243,0,44.243,-1.533,70.343,393.42,198.588,724.909,464.296,464.296,26.1,30.756,0,8.737,68.042,127582039,1382.258,1
1174,30651,2010,SUMM_STD,DAR,DARLING INGREDIENTS INC,1382.258,24.72,531.699,83.243,82.854,707.03,31.908,0.53,0.53,0.53,0.53,44.243,44.243,0,44.243,-14.18,70.343,393.42,198.588,724.909,464.296,464.296,26.1,30.756,0,8.737,68.042,127582039,1382.258,1
1175,30651,2011,SUMM_STD,DAR,DARLING INGREDIENTS INC,1417.03,60.153,1268.221,115.525,114.924,280.02,78.909,1.47,1.47,1.47,1.47,169.418,169.418,0,169.418,-9.447,272.294,400.222,368.006,1797.249,920.375,920.375,102.876,92.423,0,32.243,136.135,325096236,1417.03,1
1176,30651,2011,STD,DAR,DARLING INGREDIENTS INC,1417.03,60.153,1267.599,115.525,114.924,280.02,78.909,1.47,1.47,1.47,1.47,169.418,169.418,0,169.418,-5.149,272.294,400.222,368.006,1797.249,920.375,920.375,102.876,92.423,0,32.243,136.135,325096236,1417.03,1
1177,30651,2012,STD,DAR,DARLING INGREDIENTS INC,1552.416,115.413,1232.604,118.089,117.592,250.142,85.371,1.11,1.11,1.11,1.11,130.77,130.77,0,130.77,-0.902,206.785,453.927,498.776,1701.429,1062.436,1062.436,76.015,158.578,0,23.329,151.713,226987083,1552.416,1
1178,30651,2012,SUMM_STD,DAR,DARLING INGREDIENTS INC,1552.416,115.413,1232.604,118.089,117.592,250.142,85.371,1.11,1.11,1.11,1.11,130.77,130.77,0,130.77,-1.627,206.785,453.927,498.776,1701.429,1062.436,1062.436,76.015,158.578,0,23.329,151.713,226987083,1552.416,1
1179,30651,2013,STD,DAR,DARLING INGREDIENTS INC,3244.133,118.307,1261.101,119.924,119.526,866.947,98.787,0.91,0.91,0.91,0.91,108.967,108.967,0,108.967,34.62,163.678,666.573,607.743,1723.55,2020.952,2020.952,54.711,950.698,0,38.108,170.825,260267161,3244.133,1
1180,30651,2013,SUMM_STD,DAR,DARLING INGREDIENTS INC,3244.133,118.307,1261.101,119.924,119.526,866.947,98.787,0.91,0.91,0.91,0.91,108.967,108.967,0,108.967,8.949,163.678,666.573,607.743,1723.55,2020.952,2020.952,54.711,950.698,0,38.108,170.825,260267161,3244.133,1
1181,30666,2010,STD,WVVI,WILLAMETTE VALLEY VINEYARDS,21.77,0.692,8.96,4.897,4.891,2.827,0.72,0.08,0.08,0.08,0.08,0.412,0.412,0,0.412,0.031,0.685,7.906,6.943,17.371,15.567,15.567,0.273,11.455,0,0.192,6.845,1222597,21.77,1
1182,30666,2010,SUMM_STD,WVVI,WILLAMETTE VALLEY VINEYARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222597,,1
1183,30666,2011,STD,WVVI,WILLAMETTE VALLEY VINEYARDS,24.287,1.795,7.198,4.896,4.893,4.011,0.747,0.18,0.18,0.18,0.18,0.858,0.858,0,0.858,0.09,1.373,8.945,7.801,15.662,16.434,16.434,0.515,12.947,0,0.217,6.217,915557,24.287,1
1184,30666,2011,SUMM_STD,WVVI,WILLAMETTE VALLEY VINEYARDS,24.287,,4.52,4.897,4.893,4.011,0.747,0.29,0.29,0.29,0.29,1.433,1.433,0,1.433,0.09,2.293,8.882,7.801,12.236,16.434,16.434,0.86,12.947,0,0.217,4.549,915557,24.287,1
1185,30666,2012,SUMM_STD,WVVI,WILLAMETTE VALLEY VINEYARDS,25.411,1.624,4.531,4.856,4.849,3.817,0.722,0.25,0.28,0.25,0.28,1.36,1.36,0,1.203,0.134,2.1,9.874,9.003,12.527,17.341,17.341,0.74,12.869,-0.157,0.232,5.076,1375215,25.411,1
1186,30666,2012,STD,WVVI,WILLAMETTE VALLEY VINEYARDS,25.411,1.792,4.531,4.856,4.849,3.817,0.722,0.25,0.28,0.25,0.28,1.36,1.36,0,1.203,0.134,2.1,9.874,9.003,12.527,17.341,17.341,0.74,12.869,-0.157,0.232,5.076,1375215,25.411,1
1187,30666,2013,STD,WVVI,WILLAMETTE VALLEY VINEYARDS,29.005,6.735,4.842,4.856,4.805,5.511,0.746,0.29,0.29,0.3,0.3,1.423,1.423,0,1.423,0.199,2.328,15.916,10.427,13.272,18.859,18.859,0.905,9.83,0,0.245,5.31,1329197,29.005,1
1188,30666,2013,SUMM_STD,WVVI,WILLAMETTE VALLEY VINEYARDS,29.005,6.735,4.842,4.856,4.805,5.511,0.746,0.29,0.29,0.3,0.3,1.423,1.423,0,1.423,0.199,2.328,15.916,10.427,13.272,18.859,18.859,0.905,9.83,0,0.245,5.31,1329197,29.005,1
1193,31343,2009,SUMM_STD,IAGXQ,IMAGENETIX INC,4.696,0.007,3.679,11.011,11.011,0,0.053,-0.06,-0.06,-0.06,-0.06,-0.697,-0.697,0,-0.697,1.176,-1.105,0.089,-9.307,6.596,3.505,3.505,-0.408,3.274,0,0.003,5.142,1872579,4.696,1
1194,31343,2009,STD,IAGXQ,IMAGENETIX INC,4.696,0.006,3.679,11.011,11.011,0,0.053,-0.06,-0.06,-0.06,-0.06,-0.697,-0.697,0,-0.697,0.008,-1.105,0.089,-9.307,6.596,3.505,3.505,-0.408,3.273,0,0.003,5.142,1872579,4.696,1
1195,31343,2010,SUMM_STD,IAGXQ,IMAGENETIX INC,5.92,0.002,4.01,11.686,11.686,0,0.052,-0.19,-0.19,-0.19,-0.19,-2.168,-2.168,0,-2.168,0.001,-3.541,0.058,-11.475,7.129,2.081,2.081,-1.373,-0.267,0,0.236,6.373,1054101,5.92,1
1196,31343,2010,STD,IAGXQ,IMAGENETIX INC,5.92,0.002,4.01,11.686,11.686,0,0.052,-0.19,-0.19,-0.19,-0.19,-2.168,-2.168,0,-2.168,0.001,-3.541,0.058,-11.475,7.129,2.081,2.081,-1.373,-0.267,0,0.236,6.373,1054101,5.92,1
1197,31372,2010,SUMM_STD,SGLA,SINO GREEN LAND CORP,44.324,5.66,123.763,153.175,128.758,0,1.202,0.05,0.05,0.05,0.05,7.025,7.025,0,7.025,0.762,7.025,6.239,18.625,140.06,40.105,40.105,0,-2.91,0,0,8.832,1628117,44.324,1
1198,31372,2010,STD,SGLA,SINO GREEN LAND CORP,44.324,5.66,123.763,153.175,128.758,0,1.202,0.05,0.05,0.05,0.05,7.025,7.025,0,7.025,0.762,7.025,6.239,18.625,140.06,40.105,40.105,0,-2.91,0,0,8.832,1628117,44.324,1
1199,31392,2010,SUMM_STD,PTRY,PANTRY INC,1943.4,101.127,6393.113,22.333,22.333,1203.332,115.328,-7.42,-7.42,-7.42,-7.42,-165.615,-165.615,0,-165.615,-270.881,-236.883,1005.152,100.562,7265.262,308.109,308.109,-71.268,185.286,0,88.256,634.567,57655382,1943.4,1
1200,31392,2010,STD,PTRY,PANTRY INC,1896.45,101.127,5495.613,22.333,22.333,1203.332,115.328,-7.42,-7.42,-7.42,-7.42,-165.615,-165.615,0,-165.615,0.188,-236.883,1005.152,100.562,6367.762,308.109,308.109,-71.268,185.286,0,86.178,649.576,57655382,1896.45,1
1201,31392,2011,SUMM_STD,PTRY,PANTRY INC,1985.161,100.726,7278.237,22.529,22.465,1164.53,117.025,0.44,0.44,0.44,0.44,9.815,9.815,0,9.815,-12.57,14.642,991.308,110.377,8138.5,322.32,322.32,4.827,173.346,0,87.491,628.535,70579406,1985.161,1
1202,31392,2011,STD,PTRY,PANTRY INC,1934.345,100.726,6411.537,22.529,22.465,1164.53,117.025,0.44,0.44,0.44,0.44,9.815,9.815,0,9.815,0.163,14.642,991.308,110.377,7271.8,322.32,322.32,4.827,173.346,0,87.654,641.09,70579406,1934.345,1
1203,31392,2012,SUMM_STD,PTRY,PANTRY INC,1799.54,69.261,7433.091,22.569,22.569,943.62,119.672,-0.11,-0.11,-0.11,-0.11,-2.547,-2.547,0,-2.547,-11.789,-5.554,935.841,107.83,8253.243,324.551,324.551,-3.007,-4.88,0,84.219,610.026,32854235,1799.54,1
1204,31392,2012,STD,PTRY,PANTRY INC,1799.54,69.261,6573.491,22.569,22.569,943.62,119.672,-0.11,-0.11,-0.11,-0.11,-2.547,-2.547,0,-2.547,0.005,-5.554,935.841,107.83,7393.643,324.551,324.551,-3.007,-4.88,0,84.224,616.283,32854235,1799.54,1
1205,31392,2013,SUMM_STD,PTRY,PANTRY INC,1715.226,88.069,7010.558,22.691,22.691,932.436,117.724,-0.13,-0.13,-0.13,-0.13,-3.012,-3.012,0,-3.012,-7.781,-8.813,902.796,104.818,7821.955,323.699,323.699,-5.801,10.49,0,88.779,605.926,34355415,1715.226,1
1206,31392,2013,STD,PTRY,PANTRY INC,1715.226,88.069,6201.658,22.691,22.691,932.436,117.724,-0.13,-0.13,-0.13,-0.13,-3.012,-3.012,0,-3.012,0.032,-8.813,902.796,104.818,7013.055,323.699,323.699,-5.801,10.49,0,88.811,610.607,34355415,1715.226,1
1207,31550,2010,SUMM_STD,MENB,MENDOCINO BREWING CO INC,18.543,0.394,24.566,12.427,12.427,0.157,1.085,-0.09,-0.09,-0.09,-0.09,-1.079,-1.079,0,-1.079,0.033,-1.069,11.774,-14.439,34.976,1.364,1.364,0.01,-10.405,0,0.558,9.869,142952,18.543,1
1208,31550,2010,STD,MENB,MENDOCINO BREWING CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,142952,,1
1209,31550,2011,SUMM_STD,MENB,MENDOCINO BREWING CO INC,19.718,1.026,27.789,14.709,12.482,7.597,1.488,0,0,0,0,0.049,0.049,0,0.049,0.035,0.057,11.392,-14.389,40.154,1.462,1.462,0.008,-2.796,0,0.47,10.385,99546,19.718,1
1210,31550,2011,STD,MENB,MENDOCINO BREWING CO INC,19.718,1.026,27.789,14.709,12.482,7.597,1.488,0,0,0,0,0.049,0.049,0,0.049,0.035,0.057,11.392,-14.389,40.154,1.462,1.462,0.008,-2.796,0,0.47,10.385,99546,19.718,1
1211,31550,2012,SUMM_STD,MENB,MENDOCINO BREWING CO INC,20.252,1.503,27.395,14.899,12.611,7.389,1.048,0.04,0.04,0.04,0.04,0.558,0.558,0,0.558,0.076,0.561,11.937,-13.831,39.245,1.904,1.904,0.003,-2.913,0,0.45,9.867,73726,20.252,1
1212,31550,2012,STD,MENB,MENDOCINO BREWING CO INC,20.252,1.503,27.395,14.899,12.611,7.389,1.048,0.04,0.04,0.04,0.04,0.558,0.558,0,0.558,0.076,0.561,11.937,-13.831,39.245,1.904,1.904,0.003,-2.913,0,0.45,9.867,73726,20.252,1
1213,31550,2013,SUMM_STD,MENB,MENDOCINO BREWING CO INC,19.267,0.819,24.665,12.611,12.611,4.621,1.105,-0.07,-0.07,-0.07,-0.07,-0.877,-0.877,0,-0.877,-0.031,-0.873,11.665,-14.708,35.636,1.034,1.034,0.004,-6.335,0,0.577,10.131,225546,19.267,1
1214,31550,2013,STD,MENB,MENDOCINO BREWING CO INC,19.267,0.819,24.665,12.611,12.611,4.62,1.105,-0.07,-0.07,-0.07,-0.07,-0.877,-0.877,0,-0.877,-0.031,-0.873,11.665,-14.708,35.636,1.034,1.034,0.004,-6.335,0,0.577,10.131,225546,19.267,1
1215,60911,2010,SUMM_STD,NHTC,NATURAL HEALTH TRENDS CORP,5.363,0.002,7.769,10.507,10.507,0,0.413,-0.23,-0.23,-0.23,-0.23,-2.448,-2.469,-0.021,-2.448,0.601,-2.496,0.203,-83.643,23.576,-2.728,-2.821,-0.027,-5.619,0,0.018,18.473,2343757,5.363,1
1216,60911,2010,STD,NHTC,NATURAL HEALTH TRENDS CORP,5.363,0.002,6.969,10.507,10.507,0,1.213,-0.23,-0.23,-0.23,-0.23,-2.448,-2.469,-0.021,-2.448,0.601,-2.496,0.203,-83.643,23.576,-2.728,-2.821,-0.027,-5.619,0,0.018,18.473,2343757,5.363,1
1217,60911,2011,SUMM_STD,NHTC,NATURAL HEALTH TRENDS CORP,6.123,0.007,8.372,10.825,10.704,0,0.098,0.21,0.21,0.21,0.21,2.305,2.425,0.12,2.305,0.36,2.127,0.068,-81.338,31.162,-0.809,-0.809,-0.298,-3.102,0,0.016,20.909,2374433,6.123,1
1218,60911,2011,STD,NHTC,NATURAL HEALTH TRENDS CORP,6.123,0.007,8.172,10.825,10.704,0,0.298,0.21,0.21,0.21,0.21,2.305,2.425,0.12,2.305,0.36,2.127,0.068,-81.338,31.162,-0.809,-0.809,-0.298,-3.102,0,0.016,20.909,2374433,6.123,1
1219,60911,2012,SUMM_STD,NHTC,NATURAL HEALTH TRENDS CORP,8.219,0.096,9.685,11.234,10.944,0,0.045,0.23,0.23,0.24,0.24,2.63,2.63,0,2.63,-0.039,2.606,0.121,-78.708,37.514,1.909,1.909,-0.024,-0.473,0,0,25.139,1442644,8.219,1
1220,60911,2012,STD,NHTC,NATURAL HEALTH TRENDS CORP,8.219,0.096,9.685,11.234,10.944,0,0.045,0.23,0.23,0.24,0.24,2.63,2.63,0,2.63,-0.039,2.606,0.121,-78.708,37.514,1.909,1.909,-0.024,-0.473,0,0,25.139,1442644,8.219,1
1221,60911,2013,SUMM_STD,NHTC,NATURAL HEALTH TRENDS CORP,19.827,0.21,12.551,11.331,11.154,0,0.066,0.36,0.36,0.36,0.36,4.089,4.089,0,4.089,-0.032,4.191,0.265,-74.619,52.527,6.077,6.077,0.102,3.42,0,0,35.687,2800903,19.827,1
1222,60911,2013,STD,NHTC,NATURAL HEALTH TRENDS CORP,19.827,0.21,12.551,11.331,11.154,0,0.066,0.36,0.36,0.36,0.36,4.089,4.089,0,4.089,-0.032,4.191,0.265,-74.619,52.527,6.077,6.077,0.102,3.42,0,0,35.687,2800903,19.827,1
1223,61192,2010,SUMM_STD,BREW,CRAFT BREW ALLIANCE INC,158.266,4.669,91.02,17.568,17.523,24.675,7.044,0.1,0.1,0.1,0.1,1.686,1.686,0,1.686,0.554,2.786,98.778,-39.971,131.731,94.196,94.196,1.1,-4.435,0,1.497,29.938,18205346,158.266,1
1224,61192,2010,STD,BREW,CRAFT BREW ALLIANCE INC,158.266,4.669,91.02,17.568,17.523,24.675,7.044,0.1,0.1,0.1,0.1,1.686,1.686,0,1.686,1.113,2.786,98.778,-39.971,131.731,94.196,94.196,1.1,-4.435,0,1.497,29.938,18205346,158.266,1
1225,61192,2011,SUMM_STD,BREW,CRAFT BREW ALLIANCE INC,158.908,8.488,96.807,18.931,18.834,13.188,7.204,0.51,0.51,0.51,0.51,9.651,9.651,0,9.651,11.166,15.692,100.725,-30.32,149.197,104.509,104.509,6.041,2.327,0,0.918,39.742,13567772,158.908,1
1226,61192,2011,STD,BREW,CRAFT BREW ALLIANCE INC,158.908,8.488,96.807,18.931,18.834,13.188,7.204,0.51,0.51,0.51,0.51,9.651,9.651,0,9.651,0.734,15.692,100.725,-30.32,149.197,104.509,104.509,6.041,2.327,0,0.918,39.742,13567772,158.908,1
1227,61192,2012,SUMM_STD,BREW,CRAFT BREW ALLIANCE INC,165.664,9.138,111.892,18.934,18.862,12.44,7.369,0.13,0.13,0.13,0.13,2.526,2.526,0,2.526,0.004,4.477,102.852,-27.794,169.287,108.195,108.195,1.951,5.207,0,0.663,44.89,6650758,165.664,1
1228,61192,2012,STD,BREW,CRAFT BREW ALLIANCE INC,165.664,9.138,111.892,18.934,18.862,12.44,7.369,0.13,0.13,0.13,0.13,2.526,2.526,0,2.526,0.004,4.477,102.852,-27.794,169.287,108.195,108.195,1.951,5.207,0,0.663,44.89,6650758,165.664,1
1229,61192,2013,SUMM_STD,BREW,CRAFT BREW ALLIANCE INC,170.286,9.894,120.755,19.042,18.923,11.05,8.164,0.1,0.1,0.1,0.1,1.959,1.959,0,1.959,-0.073,3.263,104.193,-25.835,179.18,111.232,111.232,1.304,5.782,0,0.464,46.461,12996815,170.286,1
1230,61192,2013,STD,BREW,CRAFT BREW ALLIANCE INC,170.286,9.894,120.755,19.042,18.923,11.05,8.164,0.1,0.1,0.1,0.1,1.959,1.959,0,1.959,-0.073,3.263,104.193,-25.835,179.18,111.232,111.232,1.304,5.782,0,0.464,46.461,12996815,170.286,1
